vocabulary size: 226
n tunes: 4083
n train tunes: 3891.0
n validation tunes: 192.0
21005/10943 (epoch 172.747) train_loss=461.04733276 time/batch=0.81s
21006/10943 (epoch 172.756) train_loss=442.75723267 time/batch=0.79s
21007/10943 (epoch 172.764) train_loss=483.13943481 time/batch=0.84s
21008/10943 (epoch 172.772) train_loss=335.69750977 time/batch=0.62s
21009/10943 (epoch 172.780) train_loss=330.45065308 time/batch=0.58s
21010/10943 (epoch 172.788) train_loss=499.39648438 time/batch=0.83s
21011/10943 (epoch 172.797) train_loss=464.18164062 time/batch=0.82s
21012/10943 (epoch 172.805) train_loss=312.05404663 time/batch=0.58s
21013/10943 (epoch 172.813) train_loss=339.76452637 time/batch=0.59s
21014/10943 (epoch 172.821) train_loss=513.13867188 time/batch=0.87s
21015/10943 (epoch 172.830) train_loss=368.09851074 time/batch=0.64s
21016/10943 (epoch 172.838) train_loss=459.58041382 time/batch=0.82s
21017/10943 (epoch 172.846) train_loss=426.10516357 time/batch=0.71s
21018/10943 (epoch 172.854) train_loss=407.22430420 time/batch=0.70s
21019/10943 (epoch 172.863) train_loss=430.95654297 time/batch=0.83s
21020/10943 (epoch 172.871) train_loss=337.74417114 time/batch=0.62s
21021/10943 (epoch 172.879) train_loss=367.68582153 time/batch=0.64s
21022/10943 (epoch 172.887) train_loss=411.80078125 time/batch=0.71s
21023/10943 (epoch 172.895) train_loss=340.26086426 time/batch=0.61s
setting learning rate to 0.0008347
21024/10943 (epoch 172.904) train_loss=244.89094543 time/batch=0.44s
21025/10943 (epoch 172.912) train_loss=455.35565186 time/batch=0.78s
21026/10943 (epoch 172.920) train_loss=1048.14013672 time/batch=1.67s
21027/10943 (epoch 172.928) train_loss=466.60357666 time/batch=0.83s
21028/10943 (epoch 172.937) train_loss=642.02563477 time/batch=1.00s
21029/10943 (epoch 172.945) train_loss=191.75033569 time/batch=0.39s
21030/10943 (epoch 172.953) train_loss=827.34069824 time/batch=1.24s
21031/10943 (epoch 172.961) train_loss=718.95166016 time/batch=1.21s
21032/10943 (epoch 172.969) train_loss=166.87643433 time/batch=0.37s
21033/10943 (epoch 172.978) train_loss=181.51174927 time/batch=0.32s
21034/10943 (epoch 172.986) train_loss=260.44311523 time/batch=0.43s
21035/10943 (epoch 172.994) train_loss=497.84991455 time/batch=0.83s
21036/10943 (epoch 173.002) train_loss=1054.74047852 time/batch=1.95s
21037/10943 (epoch 173.011) train_loss=917.09191895 time/batch=1.59s
21038/10943 (epoch 173.019) train_loss=433.43249512 time/batch=0.77s
21039/10943 (epoch 173.027) train_loss=889.36065674 time/batch=2.02s
21040/10943 (epoch 173.035) train_loss=768.95312500 time/batch=1.36s
21041/10943 (epoch 173.043) train_loss=405.28762817 time/batch=0.75s
21042/10943 (epoch 173.052) train_loss=382.53817749 time/batch=0.66s
21043/10943 (epoch 173.060) train_loss=151.19982910 time/batch=0.32s
21044/10943 (epoch 173.068) train_loss=220.95518494 time/batch=0.39s
21045/10943 (epoch 173.076) train_loss=389.45886230 time/batch=0.63s
21046/10943 (epoch 173.085) train_loss=251.60180664 time/batch=0.47s
21047/10943 (epoch 173.093) train_loss=663.58142090 time/batch=1.07s
21048/10943 (epoch 173.101) train_loss=223.55622864 time/batch=0.47s
21049/10943 (epoch 173.109) train_loss=637.38525391 time/batch=1.03s
21050/10943 (epoch 173.117) train_loss=718.20959473 time/batch=1.27s
21051/10943 (epoch 173.126) train_loss=175.77612305 time/batch=0.41s
21052/10943 (epoch 173.134) train_loss=427.11691284 time/batch=0.67s
21053/10943 (epoch 173.142) train_loss=290.19891357 time/batch=0.52s
21054/10943 (epoch 173.150) train_loss=494.49124146 time/batch=0.83s
21055/10943 (epoch 173.159) train_loss=580.72216797 time/batch=0.96s
21056/10943 (epoch 173.167) train_loss=1160.69116211 time/batch=3.11s
21057/10943 (epoch 173.175) train_loss=432.49218750 time/batch=0.93s
21058/10943 (epoch 173.183) train_loss=225.01776123 time/batch=0.40s
21059/10943 (epoch 173.191) train_loss=462.29351807 time/batch=0.74s
21060/10943 (epoch 173.200) train_loss=540.39514160 time/batch=0.93s
21061/10943 (epoch 173.208) train_loss=434.70196533 time/batch=0.75s
21062/10943 (epoch 173.216) train_loss=512.72192383 time/batch=0.86s
21063/10943 (epoch 173.224) train_loss=274.12380981 time/batch=0.51s
21064/10943 (epoch 173.233) train_loss=365.06585693 time/batch=0.62s
21065/10943 (epoch 173.241) train_loss=397.80664062 time/batch=0.68s
21066/10943 (epoch 173.249) train_loss=648.26123047 time/batch=1.07s
21067/10943 (epoch 173.257) train_loss=709.33752441 time/batch=1.27s
21068/10943 (epoch 173.265) train_loss=707.15686035 time/batch=1.18s
21069/10943 (epoch 173.274) train_loss=345.75720215 time/batch=0.64s
21070/10943 (epoch 173.282) train_loss=228.99023438 time/batch=0.43s
21071/10943 (epoch 173.290) train_loss=420.30108643 time/batch=0.66s
21072/10943 (epoch 173.298) train_loss=200.03594971 time/batch=0.39s
21073/10943 (epoch 173.307) train_loss=543.37048340 time/batch=0.91s
21074/10943 (epoch 173.315) train_loss=492.23831177 time/batch=0.89s
21075/10943 (epoch 173.323) train_loss=194.68577576 time/batch=0.40s
21076/10943 (epoch 173.331) train_loss=253.38897705 time/batch=0.44s
21077/10943 (epoch 173.340) train_loss=294.35134888 time/batch=0.52s
21078/10943 (epoch 173.348) train_loss=479.23635864 time/batch=0.80s
21079/10943 (epoch 173.356) train_loss=355.34341431 time/batch=0.64s
21080/10943 (epoch 173.364) train_loss=284.28680420 time/batch=0.52s
21081/10943 (epoch 173.372) train_loss=576.79693604 time/batch=0.93s
21082/10943 (epoch 173.381) train_loss=466.52471924 time/batch=0.84s
21083/10943 (epoch 173.389) train_loss=440.83782959 time/batch=0.78s
21084/10943 (epoch 173.397) train_loss=284.10125732 time/batch=0.52s
21085/10943 (epoch 173.405) train_loss=521.65039062 time/batch=0.87s
21086/10943 (epoch 173.414) train_loss=223.28950500 time/batch=0.44s
21087/10943 (epoch 173.422) train_loss=260.95065308 time/batch=0.47s
21088/10943 (epoch 173.430) train_loss=463.39666748 time/batch=0.81s
21089/10943 (epoch 173.438) train_loss=457.94433594 time/batch=0.80s
21090/10943 (epoch 173.446) train_loss=570.50769043 time/batch=0.98s
21091/10943 (epoch 173.455) train_loss=658.30743408 time/batch=1.16s
21092/10943 (epoch 173.463) train_loss=372.18707275 time/batch=0.68s
21093/10943 (epoch 173.471) train_loss=316.60241699 time/batch=0.56s
21094/10943 (epoch 173.479) train_loss=305.64526367 time/batch=0.55s
21095/10943 (epoch 173.488) train_loss=258.80044556 time/batch=0.48s
21096/10943 (epoch 173.496) train_loss=618.35955811 time/batch=0.99s
21097/10943 (epoch 173.504) train_loss=531.73663330 time/batch=0.95s
21098/10943 (epoch 173.512) train_loss=468.07867432 time/batch=0.85s
21099/10943 (epoch 173.520) train_loss=187.23995972 time/batch=0.38s
21100/10943 (epoch 173.529) train_loss=326.87789917 time/batch=0.56s
21101/10943 (epoch 173.537) train_loss=274.89862061 time/batch=0.50s
21102/10943 (epoch 173.545) train_loss=415.08285522 time/batch=0.70s
21103/10943 (epoch 173.553) train_loss=295.62338257 time/batch=0.56s
21104/10943 (epoch 173.562) train_loss=284.15911865 time/batch=0.53s
21105/10943 (epoch 173.570) train_loss=246.80856323 time/batch=0.48s
21106/10943 (epoch 173.578) train_loss=295.01638794 time/batch=0.53s
21107/10943 (epoch 173.586) train_loss=153.42150879 time/batch=0.32s
21108/10943 (epoch 173.594) train_loss=390.03149414 time/batch=0.65s
21109/10943 (epoch 173.603) train_loss=452.35906982 time/batch=0.79s
21110/10943 (epoch 173.611) train_loss=337.94882202 time/batch=0.63s
21111/10943 (epoch 173.619) train_loss=428.65447998 time/batch=0.74s
21112/10943 (epoch 173.627) train_loss=410.31460571 time/batch=0.72s
21113/10943 (epoch 173.636) train_loss=410.08453369 time/batch=0.72s
21114/10943 (epoch 173.644) train_loss=535.76135254 time/batch=0.91s
21115/10943 (epoch 173.652) train_loss=493.88592529 time/batch=0.85s
21116/10943 (epoch 173.660) train_loss=575.90740967 time/batch=1.01s
21117/10943 (epoch 173.668) train_loss=381.04150391 time/batch=0.69s
21118/10943 (epoch 173.677) train_loss=209.30505371 time/batch=0.43s
21119/10943 (epoch 173.685) train_loss=325.45217896 time/batch=0.58s
21120/10943 (epoch 173.693) train_loss=564.13220215 time/batch=1.00s
21121/10943 (epoch 173.701) train_loss=438.41253662 time/batch=0.80s
21122/10943 (epoch 173.710) train_loss=437.43554688 time/batch=0.75s
21123/10943 (epoch 173.718) train_loss=322.82183838 time/batch=0.60s
21124/10943 (epoch 173.726) train_loss=340.96276855 time/batch=0.62s
21125/10943 (epoch 173.734) train_loss=424.43777466 time/batch=0.74s
21126/10943 (epoch 173.742) train_loss=336.41436768 time/batch=0.60s
21127/10943 (epoch 173.751) train_loss=496.45812988 time/batch=0.86s
21128/10943 (epoch 173.759) train_loss=355.01153564 time/batch=0.64s
21129/10943 (epoch 173.767) train_loss=451.67166138 time/batch=0.83s
21130/10943 (epoch 173.775) train_loss=325.89624023 time/batch=0.63s
21131/10943 (epoch 173.784) train_loss=384.54632568 time/batch=0.68s
21132/10943 (epoch 173.792) train_loss=254.80676270 time/batch=0.50s
21133/10943 (epoch 173.800) train_loss=463.09869385 time/batch=0.84s
21134/10943 (epoch 173.808) train_loss=387.42007446 time/batch=0.74s
21135/10943 (epoch 173.816) train_loss=246.29357910 time/batch=0.56s
21136/10943 (epoch 173.825) train_loss=538.44555664 time/batch=0.99s
21137/10943 (epoch 173.833) train_loss=388.19027710 time/batch=0.69s
21138/10943 (epoch 173.841) train_loss=313.65444946 time/batch=0.56s
21139/10943 (epoch 173.849) train_loss=506.04455566 time/batch=1.00s
21140/10943 (epoch 173.858) train_loss=345.87988281 time/batch=0.66s
21141/10943 (epoch 173.866) train_loss=425.00213623 time/batch=0.76s
21142/10943 (epoch 173.874) train_loss=430.36419678 time/batch=0.80s
21143/10943 (epoch 173.882) train_loss=345.04180908 time/batch=0.65s
21144/10943 (epoch 173.891) train_loss=364.59869385 time/batch=0.77s
setting learning rate to 0.0008097
21145/10943 (epoch 173.899) train_loss=774.74340820 time/batch=1.26s
21146/10943 (epoch 173.907) train_loss=1217.32421875 time/batch=2.23s
21147/10943 (epoch 173.915) train_loss=153.16412354 time/batch=0.46s
21148/10943 (epoch 173.923) train_loss=168.84381104 time/batch=0.29s
21149/10943 (epoch 173.932) train_loss=467.71453857 time/batch=0.74s
21150/10943 (epoch 173.940) train_loss=285.61276245 time/batch=0.54s
21151/10943 (epoch 173.948) train_loss=224.30172729 time/batch=0.41s
21152/10943 (epoch 173.956) train_loss=803.69738770 time/batch=1.26s
21153/10943 (epoch 173.965) train_loss=641.91381836 time/batch=1.06s
21154/10943 (epoch 173.973) train_loss=693.68261719 time/batch=1.17s
21155/10943 (epoch 173.981) train_loss=474.90209961 time/batch=0.85s
21156/10943 (epoch 173.989) train_loss=946.43743896 time/batch=1.57s
21157/10943 (epoch 173.997) train_loss=369.00485229 time/batch=0.73s
21158/10943 (epoch 174.006) train_loss=553.03491211 time/batch=0.95s
21159/10943 (epoch 174.014) train_loss=381.03472900 time/batch=0.69s
21160/10943 (epoch 174.022) train_loss=441.32192993 time/batch=0.74s
21161/10943 (epoch 174.030) train_loss=454.06646729 time/batch=0.81s
21162/10943 (epoch 174.039) train_loss=656.29449463 time/batch=1.11s
21163/10943 (epoch 174.047) train_loss=206.43182373 time/batch=0.43s
21164/10943 (epoch 174.055) train_loss=426.10821533 time/batch=0.70s
21165/10943 (epoch 174.063) train_loss=479.26660156 time/batch=0.82s
21166/10943 (epoch 174.071) train_loss=209.63574219 time/batch=0.44s
21167/10943 (epoch 174.080) train_loss=407.74481201 time/batch=0.65s
21168/10943 (epoch 174.088) train_loss=290.77658081 time/batch=0.54s
21169/10943 (epoch 174.096) train_loss=810.99658203 time/batch=1.35s
21170/10943 (epoch 174.104) train_loss=427.04312134 time/batch=0.82s
21171/10943 (epoch 174.113) train_loss=466.28744507 time/batch=0.82s
21172/10943 (epoch 174.121) train_loss=593.40197754 time/batch=0.97s
21173/10943 (epoch 174.129) train_loss=1078.27880859 time/batch=2.32s
21174/10943 (epoch 174.137) train_loss=306.93695068 time/batch=0.69s
21175/10943 (epoch 174.145) train_loss=815.33172607 time/batch=1.28s
21176/10943 (epoch 174.154) train_loss=248.95507812 time/batch=0.54s
21177/10943 (epoch 174.162) train_loss=159.46188354 time/batch=0.31s
21178/10943 (epoch 174.170) train_loss=627.24951172 time/batch=1.04s
21179/10943 (epoch 174.178) train_loss=568.65795898 time/batch=1.04s
21180/10943 (epoch 174.187) train_loss=417.28604126 time/batch=0.75s
21181/10943 (epoch 174.195) train_loss=705.48931885 time/batch=1.19s
21182/10943 (epoch 174.203) train_loss=620.94683838 time/batch=1.10s
21183/10943 (epoch 174.211) train_loss=622.61242676 time/batch=1.05s
21184/10943 (epoch 174.219) train_loss=198.52355957 time/batch=0.41s
21185/10943 (epoch 174.228) train_loss=217.25216675 time/batch=0.37s
21186/10943 (epoch 174.236) train_loss=675.99267578 time/batch=1.11s
21187/10943 (epoch 174.244) train_loss=525.16699219 time/batch=0.92s
21188/10943 (epoch 174.252) train_loss=195.03086853 time/batch=0.40s
21189/10943 (epoch 174.261) train_loss=294.06253052 time/batch=0.50s
21190/10943 (epoch 174.269) train_loss=395.10565186 time/batch=0.67s
21191/10943 (epoch 174.277) train_loss=873.59771729 time/batch=3.09s
21192/10943 (epoch 174.285) train_loss=451.39624023 time/batch=0.99s
21193/10943 (epoch 174.293) train_loss=395.99462891 time/batch=0.66s
21194/10943 (epoch 174.302) train_loss=311.22705078 time/batch=0.56s
21195/10943 (epoch 174.310) train_loss=420.66461182 time/batch=0.68s
21196/10943 (epoch 174.318) train_loss=316.40454102 time/batch=0.56s
21197/10943 (epoch 174.326) train_loss=358.14007568 time/batch=0.62s
21198/10943 (epoch 174.335) train_loss=543.54321289 time/batch=0.91s
21199/10943 (epoch 174.343) train_loss=340.92993164 time/batch=0.62s
21200/10943 (epoch 174.351) train_loss=252.61114502 time/batch=0.44s
21201/10943 (epoch 174.359) train_loss=349.11804199 time/batch=0.60s
21202/10943 (epoch 174.368) train_loss=343.97924805 time/batch=0.61s
21203/10943 (epoch 174.376) train_loss=194.80995178 time/batch=0.38s
21204/10943 (epoch 174.384) train_loss=457.30181885 time/batch=0.74s
21205/10943 (epoch 174.392) train_loss=356.82452393 time/batch=0.65s
21206/10943 (epoch 174.400) train_loss=446.37826538 time/batch=0.75s
21207/10943 (epoch 174.409) train_loss=376.82833862 time/batch=0.66s
21208/10943 (epoch 174.417) train_loss=589.13507080 time/batch=0.99s
21209/10943 (epoch 174.425) train_loss=474.33343506 time/batch=0.84s
21210/10943 (epoch 174.433) train_loss=350.38818359 time/batch=0.64s
21211/10943 (epoch 174.442) train_loss=222.27502441 time/batch=0.42s
21212/10943 (epoch 174.450) train_loss=220.64340210 time/batch=0.41s
21213/10943 (epoch 174.458) train_loss=395.34881592 time/batch=0.66s
21214/10943 (epoch 174.466) train_loss=494.82272339 time/batch=0.84s
21215/10943 (epoch 174.474) train_loss=401.32788086 time/batch=0.68s
21216/10943 (epoch 174.483) train_loss=652.01672363 time/batch=1.06s
21217/10943 (epoch 174.491) train_loss=357.19732666 time/batch=0.67s
21218/10943 (epoch 174.499) train_loss=322.26892090 time/batch=0.57s
21219/10943 (epoch 174.507) train_loss=172.66549683 time/batch=0.33s
21220/10943 (epoch 174.516) train_loss=530.05120850 time/batch=0.86s
21221/10943 (epoch 174.524) train_loss=443.46252441 time/batch=0.79s
21222/10943 (epoch 174.532) train_loss=286.44055176 time/batch=0.56s
21223/10943 (epoch 174.540) train_loss=523.42065430 time/batch=0.87s
21224/10943 (epoch 174.548) train_loss=320.79840088 time/batch=0.58s
21225/10943 (epoch 174.557) train_loss=488.15893555 time/batch=0.83s
21226/10943 (epoch 174.565) train_loss=337.13928223 time/batch=0.61s
21227/10943 (epoch 174.573) train_loss=262.87265015 time/batch=0.46s
21228/10943 (epoch 174.581) train_loss=396.27749634 time/batch=0.67s
21229/10943 (epoch 174.590) train_loss=382.74337769 time/batch=0.65s
21230/10943 (epoch 174.598) train_loss=186.70608521 time/batch=0.39s
21231/10943 (epoch 174.606) train_loss=265.38861084 time/batch=0.46s
21232/10943 (epoch 174.614) train_loss=259.16082764 time/batch=0.48s
21233/10943 (epoch 174.622) train_loss=454.25256348 time/batch=0.77s
21234/10943 (epoch 174.631) train_loss=536.08630371 time/batch=0.88s
21235/10943 (epoch 174.639) train_loss=541.80999756 time/batch=0.89s
21236/10943 (epoch 174.647) train_loss=183.77069092 time/batch=0.36s
21237/10943 (epoch 174.655) train_loss=493.08926392 time/batch=0.81s
21238/10943 (epoch 174.664) train_loss=215.22880554 time/batch=0.46s
21239/10943 (epoch 174.672) train_loss=337.12307739 time/batch=0.57s
21240/10943 (epoch 174.680) train_loss=539.60906982 time/batch=0.89s
21241/10943 (epoch 174.688) train_loss=572.76391602 time/batch=0.96s
21242/10943 (epoch 174.696) train_loss=611.68243408 time/batch=1.11s
21243/10943 (epoch 174.705) train_loss=423.42950439 time/batch=0.76s
21244/10943 (epoch 174.713) train_loss=582.34307861 time/batch=1.10s
21245/10943 (epoch 174.721) train_loss=468.36111450 time/batch=0.87s
21246/10943 (epoch 174.729) train_loss=440.45678711 time/batch=0.76s
21247/10943 (epoch 174.738) train_loss=326.70910645 time/batch=0.59s
21248/10943 (epoch 174.746) train_loss=347.90582275 time/batch=0.60s
21249/10943 (epoch 174.754) train_loss=353.13534546 time/batch=0.64s
21250/10943 (epoch 174.762) train_loss=478.20715332 time/batch=0.82s
21251/10943 (epoch 174.770) train_loss=321.89227295 time/batch=0.61s
21252/10943 (epoch 174.779) train_loss=405.26116943 time/batch=0.69s
21253/10943 (epoch 174.787) train_loss=279.52389526 time/batch=0.50s
21254/10943 (epoch 174.795) train_loss=240.13919067 time/batch=0.45s
21255/10943 (epoch 174.803) train_loss=454.90386963 time/batch=0.79s
21256/10943 (epoch 174.812) train_loss=405.85083008 time/batch=0.71s
21257/10943 (epoch 174.820) train_loss=283.10400391 time/batch=0.51s
21258/10943 (epoch 174.828) train_loss=336.69293213 time/batch=0.58s
21259/10943 (epoch 174.836) train_loss=434.98931885 time/batch=0.75s
21260/10943 (epoch 174.845) train_loss=344.55212402 time/batch=0.62s
21261/10943 (epoch 174.853) train_loss=484.39736938 time/batch=0.81s
21262/10943 (epoch 174.861) train_loss=262.21444702 time/batch=0.50s
21263/10943 (epoch 174.869) train_loss=281.75463867 time/batch=0.48s
21264/10943 (epoch 174.877) train_loss=398.31948853 time/batch=0.69s
21265/10943 (epoch 174.886) train_loss=382.82681274 time/batch=0.75s
setting learning rate to 0.0007854
  saved to metadata/gru_dropout-9_nov_folkwiki-20181115-204407_epoch64.pkl
21266/10943 (epoch 174.894) train_loss=590.40667725 time/batch=1.01s
21267/10943 (epoch 174.902) train_loss=1091.88195801 time/batch=1.70s
